,0,1,2,3,Task_name,Participant #,Gradient 1,Gradient 2,Gradient 3
0,1.3169548341303585,-1.536652727843883,-1.1419177872940267,-0.3967599886165806,You Task,017,-0.04060155881180664,-0.0045790296836542045,0.10477175581518
1,2.0544049611173483,-0.5309663321493764,-1.321288382142233,-0.001035910537477383,You Task,017,-0.04060155881180664,-0.0045790296836542045,0.10477175581518
2,0.6633589163329758,-1.6961200482890246,-0.7888584496503689,-0.6201977192175129,You Task,017,-0.04060155881180664,-0.0045790296836542045,0.10477175581518
3,1.2108904005052836,-1.5981218156870236,0.32175323100270803,1.1790785460610698,Friend Task,017,0.07421679534351436,0.038296361143323535,0.17277209853995346
4,1.8574610831175793,-1.9424292274816504,0.021540776771294845,1.2154966760387689,Friend Task,017,0.07421679534351436,0.038296361143323535,0.17277209853995346
5,0.5169167930956083,-1.586503655862211,0.47615577293335704,0.632410422101711,Friend Task,017,0.07421679534351436,0.038296361143323535,0.17277209853995346
6,1.0968690005477968,-1.0168609567020943,2.7539450672524284,0.993342406827448,Two-Back Task-faces,017,-0.025340712,0.386745896,-0.434225517
7,1.215145119270454,0.0684208969845359,3.545278792159828,0.536463199739931,Two-Back Task-faces,017,-0.025340712,0.386745896,-0.434225517
8,-0.5322290622717151,-0.030881361686133726,3.417851470670715,-0.3948792094522247,Two-Back Task-scenes,017,-0.130999829,0.464204275,-0.426960277
9,0.506078499198884,-0.6102087663902792,3.272397246810105,0.12345878635246804,Two-Back Task-scenes,017,-0.130999829,0.464204275,-0.426960277
10,0.55643144623557,-0.7779957914381279,3.0333234182509172,-2.4210540294018568,Easy Math Task,017,-0.10929721416380254,0.2646614340036037,0.02825588930658024
11,2.295260429997555,2.942776952927322,1.3216912353925394,-0.870577508398833,Easy Math Task,017,-0.10929721416380254,0.2646614340036037,0.02825588930658024
12,0.26769739468580467,-1.194117784626022,3.4176411772694975,-1.8840877947642358,Easy Math Task,017,-0.10929721416380254,0.2646614340036037,0.02825588930658024
13,-0.44050133353129534,-0.6936670558269138,3.280245974415337,-2.4912674851528376,Hard Math Task,017,-0.27055363723796066,0.30870050683227407,-0.35795457432609923
14,0.8111959519218673,1.5645165786911301,0.719853510027588,-1.2027309388190965,Hard Math Task,017,-0.27055363723796066,0.30870050683227407,-0.35795457432609923
15,0.7579713605045029,-0.699414661917142,3.488235068359539,-1.809696467997349,Hard Math Task,017,-0.27055363723796066,0.30870050683227407,-0.35795457432609923
16,1.0695548513638777,-1.6255101818938735,-0.8840079517434465,-1.181472495994799,Reading Task,017,-0.19025494571096271,-0.11159110767354706,0.29739872338729373
17,0.7756762592973994,-2.1252367547763464,-1.347783238012977,0.31931733591038236,Reading Task,017,-0.19025494571096271,-0.11159110767354706,0.29739872338729373
18,0.5523700336628813,-1.7076523624220408,-0.5469969688197253,-0.6035424433928078,Reading Task,017,-0.19025494571096271,-0.11159110767354706,0.29739872338729373
19,2.670988755506956,-2.112108635391017,-0.21182760709658233,2.343403062068189,Memory Task,017,-0.03001346209284081,0.08286444927231283,0.25775227339260015
20,1.7657075408767573,-0.25872423199773176,1.5192166933325515,0.7755312901069822,Memory Task,017,-0.03001346209284081,0.08286444927231283,0.25775227339260015
21,0.725254878168083,1.0391361072050116,-0.21696079752617609,-0.479302081752871,Memory Task,017,-0.03001346209284081,0.08286444927231283,0.25775227339260015
22,-0.4516646767768389,-1.155122289905639,3.294598946078452,-0.9063425647773916,One-Back Task,017,-0.009918255,-0.030028992,-0.537272264
23,0.32309507570537804,-1.7119059497182167,3.2743868770519007,-1.322775059732765,One-Back Task,017,-0.009918255,-0.030028992,-0.537272264
24,-0.4756013642906156,-0.9395988776643394,3.552092656241988,-0.9815533401553835,One-Back Task,017,-0.009918255,-0.030028992,-0.537272264
25,0.6564522160179007,0.9813944964620196,0.030804058600103768,-0.9109785999885772,Zero-Back Task,017,0.092938821,-0.060981931,-0.389395513
26,0.2539398672158821,-0.15623308685452558,-1.1136200513256724,-0.31227208695480135,Zero-Back Task,017,0.092938821,-0.060981931,-0.389395513
27,-0.5126876185078368,0.7728522888074844,-2.739466742669662,-0.8123206245579665,Zero-Back Task,017,0.092938821,-0.060981931,-0.389395513
28,-0.9288958144483388,1.3198512816534158,-1.9548565880766584,-1.6632935913243327,GoNoGo Task,017,-0.31377627377851647,-0.10807256589486487,-0.11954409837259196
29,-0.10013702273279113,-1.7071499533793035,2.2683622976393822,-0.8616294213115075,GoNoGo Task,017,-0.31377627377851647,-0.10807256589486487,-0.11954409837259196
30,0.5438687794337366,1.9107160569836894,-0.8020505640336156,-0.9178613492689133,GoNoGo Task,017,-0.31377627377851647,-0.10807256589486487,-0.11954409837259196
31,-1.0920063504676691,-0.4850856846667773,-0.34703069008400955,-0.2556473641400883,Finger Tapping Task,017,-0.024346777834724283,-0.24823456956514364,-0.2097403513270307
32,1.7678376020427227,-0.7338896657550469,-0.6775784490735322,0.821977983533519,Finger Tapping Task,017,-0.024346777834724283,-0.24823456956514364,-0.2097403513270307
33,-0.1927745618348944,-0.8941103424454413,-2.179815660625871,0.6253959004032792,Finger Tapping Task,017,-0.024346777834724283,-0.24823456956514364,-0.2097403513270307
34,-1.9184697643586648,0.3882789376148532,-1.5577235899972977,-1.3540978598996962,Movie Task-incept,017,-0.293453447,0.376771714,0.156545561
35,-1.9184697643586648,0.3882789376148532,-1.5577235899972977,-1.3540978598996962,Movie Task-incept,017,-0.293453447,0.376771714,0.156545561
